1315920600,0.5272727273,0.5454545455,0.5272727273,0.5454545455,12.5
1315922400,0.5454545455,0.5454545455,0.5454545455,0.5454545455,0
1315924200,0.5409090909,0.5409090909,0.5236363636,0.5236363636,11.17699119
1315926000,0.5236363636,0.5236363636,0.5236363636,0.5236363636,0
1315927800,0.5136363636,0.5136363636,0.5136363636,0.5136363636,1.271
1315929600,0.5136363636,0.5136363636,0.5136363636,0.5136363636,0
1315931400,0.5136363636,0.5136363636,0.5136363636,0.5136363636,0
1315933200,0.5136363636,0.5136363636,0.5136363636,0.5136363636,0
1315935000,0.5136363636,0.5136363636,0.5136363636,0.5136363636,0
1315936800,0.5136363636,0.5136363636,0.5136363636,0.5136363636,0
1315938600,0.5136363636,0.5136363636,0.5136363636,0.5136363636,0
1315940400,0.5136363636,0.5136363636,0.5136363636,0.5136363636,0
1315942200,0.5381818182,0.5427272727,0.5381818182,0.5427272727,4.2377
1315944000,0.5427272727,0.5427272727,0.5427272727,0.5427272727,0
1315945800,0.5427272727,0.5427272727,0.5427272727,0.5427272727,0